Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.001
Horizontal Delay,0
Sample Interval,1e-06
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,12.2192
Vertical Scale,0.001
Vertical Position,5
,
,
,
Label,
TIME,CH1
-3.987e-03,12.2132
-3.986e-03,12.2133
-3.985e-03,12.213
-3.984e-03,12.213
-3.983e-03,12.213
-3.982e-03,12.2132
-3.981e-03,12.2131
-3.980e-03,12.2131
-3.979e-03,12.2131
-3.978e-03,12.2133
-3.977e-03,12.213
-3.976e-03,12.2131
-3.975e-03,12.2132
-3.974e-03,12.2132
-3.973e-03,12.213
-3.972e-03,12.2134
-3.971e-03,12.2133
-3.970e-03,12.2133
-3.969e-03,12.2133
-3.968e-03,12.2132
-3.967e-03,12.2132
-3.966e-03,12.2133
-3.965e-03,12.2131
-3.964e-03,12.2132
-3.963e-03,12.2132
-3.962e-03,12.2132
-3.961e-03,12.2133
-3.960e-03,12.213
-3.959e-03,12.2135
-3.958e-03,12.2133
-3.957e-03,12.2136
-3.956e-03,12.2132
-3.955e-03,12.2135
-3.954e-03,12.2132
-3.953e-03,12.2131
-3.952e-03,12.2133
-3.951e-03,12.213
-3.950e-03,12.2132
-3.949e-03,12.2131
-3.948e-03,12.2131
-3.947e-03,12.2129
-3.946e-03,12.2132
-3.945e-03,12.2132
-3.944e-03,12.2132
-3.943e-03,12.2131
-3.942e-03,12.2134
-3.941e-03,12.2135
-3.940e-03,12.2134
-3.939e-03,12.2134
-3.938e-03,12.2134
-3.937e-03,12.2132
-3.936e-03,12.2132
-3.935e-03,12.2132
-3.934e-03,12.2134
-3.933e-03,12.2134
-3.932e-03,12.2131
-3.931e-03,12.2134
-3.930e-03,12.2132
-3.929e-03,12.2133
-3.928e-03,12.2132
-3.927e-03,12.2133
-3.926e-03,12.2131
-3.925e-03,12.2132
-3.924e-03,12.2131
-3.923e-03,12.2132
-3.922e-03,12.2132
-3.921e-03,12.2134
-3.920e-03,12.2133
-3.919e-03,12.213
-3.918e-03,12.213
-3.917e-03,12.213
-3.916e-03,12.2129
-3.915e-03,12.2129
-3.914e-03,12.2132
-3.913e-03,12.213
-3.912e-03,12.213
-3.911e-03,12.2131
-3.910e-03,12.2132
-3.909e-03,12.213
-3.908e-03,12.2133
-3.907e-03,12.213
-3.906e-03,12.2132
-3.905e-03,12.213
-3.904e-03,12.2133
-3.903e-03,12.213
-3.902e-03,12.2132
-3.901e-03,12.2129
-3.900e-03,12.2132
-3.899e-03,12.213
-3.898e-03,12.2133
-3.897e-03,12.2133
-3.896e-03,12.2131
-3.895e-03,12.2132
-3.894e-03,12.2134
-3.893e-03,12.2133
-3.892e-03,12.2134
-3.891e-03,12.2133
-3.890e-03,12.2133
-3.889e-03,12.2132
-3.888e-03,12.2133
-3.887e-03,12.2133
-3.886e-03,12.213
-3.885e-03,12.2133
-3.884e-03,12.2131
-3.883e-03,12.2134
-3.882e-03,12.2132
-3.881e-03,12.2132
-3.880e-03,12.2132
-3.879e-03,12.2132
-3.878e-03,12.213
-3.877e-03,12.213
-3.876e-03,12.2129
-3.875e-03,12.2129
-3.874e-03,12.2129
-3.873e-03,12.2131
-3.872e-03,12.2131
-3.871e-03,12.213
-3.870e-03,12.2132
-3.869e-03,12.213
-3.868e-03,12.213
-3.867e-03,12.2128
-3.866e-03,12.213
-3.865e-03,12.2129
-3.864e-03,12.2131
-3.863e-03,12.2131
-3.862e-03,12.2133
-3.861e-03,12.2131
-3.860e-03,12.2133
-3.859e-03,12.2133
-3.858e-03,12.2131
-3.857e-03,12.213
-3.856e-03,12.2131
-3.855e-03,12.2131
-3.854e-03,12.2132
-3.853e-03,12.213
-3.852e-03,12.2131
-3.851e-03,12.2133
-3.850e-03,12.2132
-3.849e-03,12.2132
-3.848e-03,12.2132
-3.847e-03,12.2134
-3.846e-03,12.2132
-3.845e-03,12.2132
-3.844e-03,12.2128
-3.843e-03,12.2132
-3.842e-03,12.2128
-3.841e-03,12.213
-3.840e-03,12.213
-3.839e-03,12.2134
-3.838e-03,12.213
-3.837e-03,12.2134
-3.836e-03,12.2132
-3.835e-03,12.2132
-3.834e-03,12.2132
-3.833e-03,12.2134
-3.832e-03,12.2137
-3.831e-03,12.2133
-3.830e-03,12.2134
-3.829e-03,12.2132
-3.828e-03,12.2132
-3.827e-03,12.2131
-3.826e-03,12.2132
-3.825e-03,12.2131
-3.824e-03,12.2131
-3.823e-03,12.213
-3.822e-03,12.2132
-3.821e-03,12.2132
-3.820e-03,12.2132
-3.819e-03,12.2133
-3.818e-03,12.2135
-3.817e-03,12.2132
-3.816e-03,12.2134
-3.815e-03,12.213
-3.814e-03,12.2132
-3.813e-03,12.2133
-3.812e-03,12.2131
-3.811e-03,12.2133
-3.810e-03,12.2132
-3.809e-03,12.2132
-3.808e-03,12.2132
-3.807e-03,12.213
-3.806e-03,12.2131
-3.805e-03,12.2133
-3.804e-03,12.2131
-3.803e-03,12.2134
-3.802e-03,12.2131
-3.801e-03,12.2134
-3.800e-03,12.2132
-3.799e-03,12.2134
-3.798e-03,12.2132
-3.797e-03,12.2135
-3.796e-03,12.2133
-3.795e-03,12.2134
-3.794e-03,12.2133
-3.793e-03,12.2132
-3.792e-03,12.2129
-3.791e-03,12.213
-3.790e-03,12.213
-3.789e-03,12.2129
-3.788e-03,12.2131
-3.787e-03,12.213
-3.786e-03,12.213
-3.785e-03,12.2131
-3.784e-03,12.213
-3.783e-03,12.2131
-3.782e-03,12.2132
-3.781e-03,12.2132
-3.780e-03,12.2132
-3.779e-03,12.2134
-3.778e-03,12.2132
-3.777e-03,12.213
-3.776e-03,12.2133
-3.775e-03,12.213
-3.774e-03,12.2132
-3.773e-03,12.2129
-3.772e-03,12.213
-3.771e-03,12.2129
-3.770e-03,12.2131
-3.769e-03,12.2131
-3.768e-03,12.2131
-3.767e-03,12.213
-3.766e-03,12.2131
-3.765e-03,12.2133
-3.764e-03,12.2132
-3.763e-03,12.2132
-3.762e-03,12.2131
-3.761e-03,12.2134
-3.760e-03,12.2132
-3.759e-03,12.2133
-3.758e-03,12.213
-3.757e-03,12.2132
-3.756e-03,12.2128
-3.755e-03,12.213
-3.754e-03,12.213
-3.753e-03,12.213
-3.752e-03,12.2132
-3.751e-03,12.2134
-3.750e-03,12.2132
-3.749e-03,12.2133
-3.748e-03,12.213
-3.747e-03,12.2132
-3.746e-03,12.2133
-3.745e-03,12.2132
-3.744e-03,12.2132
-3.743e-03,12.2132
-3.742e-03,12.2134
-3.741e-03,12.213
-3.740e-03,12.2134
-3.739e-03,12.2131
-3.738e-03,12.2132
-3.737e-03,12.2134
-3.736e-03,12.2133
-3.735e-03,12.2133
-3.734e-03,12.2134
-3.733e-03,12.213
-3.732e-03,12.2132
-3.731e-03,12.2132
-3.730e-03,12.2131
-3.729e-03,12.2132
-3.728e-03,12.2132
-3.727e-03,12.2133
-3.726e-03,12.2134
-3.725e-03,12.2135
-3.724e-03,12.2133
-3.723e-03,12.2135
-3.722e-03,12.2134
-3.721e-03,12.2133
-3.720e-03,12.2132
-3.719e-03,12.2132
-3.718e-03,12.2131
-3.717e-03,12.2131
-3.716e-03,12.2132
-3.715e-03,12.2132
-3.714e-03,12.2128
-3.713e-03,12.213
-3.712e-03,12.2129
-3.711e-03,12.2129
-3.710e-03,12.213
-3.709e-03,12.2128
-3.708e-03,12.213
-3.707e-03,12.213
-3.706e-03,12.2132
-3.705e-03,12.213
-3.704e-03,12.2132
-3.703e-03,12.2132
-3.702e-03,12.213
-3.701e-03,12.2131
-3.700e-03,12.2133
-3.699e-03,12.213
-3.698e-03,12.2133
-3.697e-03,12.2132
-3.696e-03,12.213
-3.695e-03,12.2132
-3.694e-03,12.2132
-3.693e-03,12.2132
-3.692e-03,12.213
-3.691e-03,12.2132
-3.690e-03,12.2131
-3.689e-03,12.2132
-3.688e-03,12.2129
-3.687e-03,12.2132
-3.686e-03,12.2133
-3.685e-03,12.2134
-3.684e-03,12.2131
-3.683e-03,12.2135
-3.682e-03,12.2132
-3.681e-03,12.2135
-3.680e-03,12.2132
-3.679e-03,12.2132
-3.678e-03,12.2129
-3.677e-03,12.2132
-3.676e-03,12.2129
-3.675e-03,12.2128
-3.674e-03,12.2129
-3.673e-03,12.2128
-3.672e-03,12.2128
-3.671e-03,12.213
-3.670e-03,12.213
-3.669e-03,12.2132
-3.668e-03,12.2132
-3.667e-03,12.2132
-3.666e-03,12.2133
-3.665e-03,12.2132
-3.664e-03,12.2133
-3.663e-03,12.213
-3.662e-03,12.2133
-3.661e-03,12.213
-3.660e-03,12.2132
-3.659e-03,12.2129
-3.658e-03,12.2131
-3.657e-03,12.2133
-3.656e-03,12.2132
-3.655e-03,12.2132
-3.654e-03,12.2134
-3.653e-03,12.2134
-3.652e-03,12.2132
-3.651e-03,12.2133
-3.650e-03,12.2132
-3.649e-03,12.2134
-3.648e-03,12.2132
-3.647e-03,12.2133
-3.646e-03,12.2131
-3.645e-03,12.2134
-3.644e-03,12.2132
-3.643e-03,12.2134
-3.642e-03,12.213
-3.641e-03,12.2132
-3.640e-03,12.2131
-3.639e-03,12.213
-3.638e-03,12.2131
-3.637e-03,12.2131
-3.636e-03,12.2132
-3.635e-03,12.2131
-3.634e-03,12.2133
-3.633e-03,12.2132
-3.632e-03,12.2132
-3.631e-03,12.2132
-3.630e-03,12.2132
-3.629e-03,12.213
-3.628e-03,12.2131
-3.627e-03,12.213
-3.626e-03,12.2132
-3.625e-03,12.2129
-3.624e-03,12.213
-3.623e-03,12.2129
-3.622e-03,12.2129
-3.621e-03,12.213
-3.620e-03,12.2131
-3.619e-03,12.2129
-3.618e-03,12.2133
-3.617e-03,12.2132
-3.616e-03,12.2133
-3.615e-03,12.2132
-3.614e-03,12.2132
-3.613e-03,12.2134
-3.612e-03,12.2132
-3.611e-03,12.2132
-3.610e-03,12.213
-3.609e-03,12.2132
-3.608e-03,12.213
-3.607e-03,12.2131
-3.606e-03,12.213
-3.605e-03,12.2131
-3.604e-03,12.213
-3.603e-03,12.2133
-3.602e-03,12.2131
-3.601e-03,12.2132
-3.600e-03,12.213
-3.599e-03,12.2134
-3.598e-03,12.2131
-3.597e-03,12.2131
-3.596e-03,12.213
-3.595e-03,12.2132
-3.594e-03,12.2131
-3.593e-03,12.2132
-3.592e-03,12.2134
-3.591e-03,12.2134
-3.590e-03,12.2133
-3.589e-03,12.2133
-3.588e-03,12.2134
-3.587e-03,12.2131
-3.586e-03,12.213
-3.585e-03,12.2131
-3.584e-03,12.2133
-3.583e-03,12.2132
-3.582e-03,12.2132
-3.581e-03,12.2132
-3.580e-03,12.2134
-3.579e-03,12.2132
-3.578e-03,12.2133
-3.577e-03,12.2131
-3.576e-03,12.2133
-3.575e-03,12.2131
-3.574e-03,12.213
-3.573e-03,12.213
-3.572e-03,12.2132
-3.571e-03,12.2132
-3.570e-03,12.2132
-3.569e-03,12.2135
-3.568e-03,12.2132
-3.567e-03,12.2133
-3.566e-03,12.2133
-3.565e-03,12.2134
-3.564e-03,12.2132
-3.563e-03,12.2132
-3.562e-03,12.2131
-3.561e-03,12.2133
-3.560e-03,12.2132
-3.559e-03,12.2133
-3.558e-03,12.2134
-3.557e-03,12.2132
-3.556e-03,12.2132
-3.555e-03,12.2132
-3.554e-03,12.213
-3.553e-03,12.2131
-3.552e-03,12.2129
-3.551e-03,12.2128
-3.550e-03,12.213
-3.549e-03,12.2131
-3.548e-03,12.2132
-3.547e-03,12.213
-3.546e-03,12.2132
-3.545e-03,12.2131
-3.544e-03,12.2132
-3.543e-03,12.2134
-3.542e-03,12.2135
-3.541e-03,12.213
-3.540e-03,12.2133
-3.539e-03,12.2129
-3.538e-03,12.2133
-3.537e-03,12.2131
-3.536e-03,12.2134
-3.535e-03,12.2134
-3.534e-03,12.2133
-3.533e-03,12.2135
-3.532e-03,12.2133
-3.531e-03,12.2132
-3.530e-03,12.213
-3.529e-03,12.2131
-3.528e-03,12.2132
-3.527e-03,12.2131
-3.526e-03,12.2131
-3.525e-03,12.2132
-3.524e-03,12.2132
-3.523e-03,12.2133
-3.522e-03,12.2133
-3.521e-03,12.2135
-3.520e-03,12.2133
-3.519e-03,12.2132
-3.518e-03,12.2135
-3.517e-03,12.2133
-3.516e-03,12.2132
-3.515e-03,12.2132
-3.514e-03,12.2133
-3.513e-03,12.2131
-3.512e-03,12.213
-3.511e-03,12.2132
-3.510e-03,12.2131
-3.509e-03,12.213
-3.508e-03,12.2132
-3.507e-03,12.2132
-3.506e-03,12.2132
-3.505e-03,12.213
-3.504e-03,12.2132
-3.503e-03,12.2132
-3.502e-03,12.2133
-3.501e-03,12.2132
-3.500e-03,12.2134
-3.499e-03,12.2131
-3.498e-03,12.2133
-3.497e-03,12.213
-3.496e-03,12.2133
-3.495e-03,12.213
-3.494e-03,12.213
-3.493e-03,12.2131
-3.492e-03,12.2132
-3.491e-03,12.2131
-3.490e-03,12.2131
-3.489e-03,12.213
-3.488e-03,12.213
-3.487e-03,12.2131
-3.486e-03,12.2131
-3.485e-03,12.213
-3.484e-03,12.2129
-3.483e-03,12.2132
-3.482e-03,12.2131
-3.481e-03,12.2132
-3.480e-03,12.213
-3.479e-03,12.2133
-3.478e-03,12.2132
-3.477e-03,12.2132
-3.476e-03,12.2129
-3.475e-03,12.2133
-3.474e-03,12.2131
-3.473e-03,12.2131
-3.472e-03,12.2129
-3.471e-03,12.213
-3.470e-03,12.2132
-3.469e-03,12.2132
-3.468e-03,12.213
-3.467e-03,12.213
-3.466e-03,12.2131
-3.465e-03,12.2132
-3.464e-03,12.2132
-3.463e-03,12.2131
-3.462e-03,12.2132
-3.461e-03,12.213
-3.460e-03,12.213
-3.459e-03,12.213
-3.458e-03,12.2131
-3.457e-03,12.213
-3.456e-03,12.2134
-3.455e-03,12.2131
-3.454e-03,12.213
-3.453e-03,12.213
-3.452e-03,12.2132
-3.451e-03,12.2131
-3.450e-03,12.2131
-3.449e-03,12.2132
-3.448e-03,12.213
-3.447e-03,12.213
-3.446e-03,12.213
-3.445e-03,12.2131
-3.444e-03,12.2132
-3.443e-03,12.2132
-3.442e-03,12.2131
-3.441e-03,12.2132
-3.440e-03,12.2132
-3.439e-03,12.2132
-3.438e-03,12.213
-3.437e-03,12.213
-3.436e-03,12.2131
-3.435e-03,12.2134
-3.434e-03,12.2132
-3.433e-03,12.2132
-3.432e-03,12.2131
-3.431e-03,12.2132
-3.430e-03,12.2131
-3.429e-03,12.2132
-3.428e-03,12.2132
-3.427e-03,12.2132
-3.426e-03,12.2131
-3.425e-03,12.213
-3.424e-03,12.2132
-3.423e-03,12.2132
-3.422e-03,12.2133
-3.421e-03,12.2131
-3.420e-03,12.2134
-3.419e-03,12.2132
-3.418e-03,12.2134
-3.417e-03,12.2135
-3.416e-03,12.2131
-3.415e-03,12.213
-3.414e-03,12.2131
-3.413e-03,12.2129
-3.412e-03,12.2129
-3.411e-03,12.2132
-3.410e-03,12.2132
-3.409e-03,12.2131
-3.408e-03,12.2131
-3.407e-03,12.2132
-3.406e-03,12.2132
-3.405e-03,12.2135
-3.404e-03,12.2134
-3.403e-03,12.2134
-3.402e-03,12.2134
-3.401e-03,12.2133
-3.400e-03,12.2133
-3.399e-03,12.2131
-3.398e-03,12.2129
-3.397e-03,12.213
-3.396e-03,12.213
-3.395e-03,12.2132
-3.394e-03,12.2132
-3.393e-03,12.2133
-3.392e-03,12.2133
-3.391e-03,12.2132
-3.390e-03,12.2132
-3.389e-03,12.2131
-3.388e-03,12.2133
-3.387e-03,12.2132
-3.386e-03,12.2133
-3.385e-03,12.2132
-3.384e-03,12.2131
-3.383e-03,12.2128
-3.382e-03,12.213
-3.381e-03,12.213
-3.380e-03,12.2132
-3.379e-03,12.2131
-3.378e-03,12.2135
-3.377e-03,12.2134
-3.376e-03,12.2132
-3.375e-03,12.2131
-3.374e-03,12.2132
-3.373e-03,12.2132
-3.372e-03,12.2132
-3.371e-03,12.2132
-3.370e-03,12.2131
-3.369e-03,12.2133
-3.368e-03,12.2129
-3.367e-03,12.213
-3.366e-03,12.2129
-3.365e-03,12.213
-3.364e-03,12.213
-3.363e-03,12.2134
-3.362e-03,12.2132
-3.361e-03,12.2133
-3.360e-03,12.2132
-3.359e-03,12.2132
-3.358e-03,12.213
-3.357e-03,12.2131
-3.356e-03,12.2132
-3.355e-03,12.213
-3.354e-03,12.2132
-3.353e-03,12.213
-3.352e-03,12.2134
-3.351e-03,12.2131
-3.350e-03,12.2135
-3.349e-03,12.2134
-3.348e-03,12.2133
-3.347e-03,12.2131
-3.346e-03,12.2131
-3.345e-03,12.2133
-3.344e-03,12.2133
-3.343e-03,12.2133
-3.342e-03,12.2133
-3.341e-03,12.2133
-3.340e-03,12.2135
-3.339e-03,12.2133
-3.338e-03,12.2135
-3.337e-03,12.2133
-3.336e-03,12.2134
-3.335e-03,12.2134
-3.334e-03,12.213
-3.333e-03,12.213
-3.332e-03,12.2131
-3.331e-03,12.2132
-3.330e-03,12.213
-3.329e-03,12.213
-3.328e-03,12.2133
-3.327e-03,12.2133
-3.326e-03,12.2134
-3.325e-03,12.2133
-3.324e-03,12.2132
-3.323e-03,12.2134
-3.322e-03,12.2131
-3.321e-03,12.2132
-3.320e-03,12.213
-3.319e-03,12.2131
-3.318e-03,12.213
-3.317e-03,12.2132
-3.316e-03,12.2132
-3.315e-03,12.2131
-3.314e-03,12.213
-3.313e-03,12.2132
-3.312e-03,12.2132
-3.311e-03,12.2132
-3.310e-03,12.2131
-3.309e-03,12.2133
-3.308e-03,12.2133
-3.307e-03,12.2131
-3.306e-03,12.2132
-3.305e-03,12.2129
-3.304e-03,12.213
-3.303e-03,12.2128
-3.302e-03,12.213
-3.301e-03,12.2127
-3.300e-03,12.213
-3.299e-03,12.2132
-3.298e-03,12.213
-3.297e-03,12.2132
-3.296e-03,12.213
-3.295e-03,12.2132
-3.294e-03,12.2132
-3.293e-03,12.2131
-3.292e-03,12.2129
-3.291e-03,12.213
-3.290e-03,12.2132
-3.289e-03,12.2132
-3.288e-03,12.2131
-3.287e-03,12.2132
-3.286e-03,12.2131
-3.285e-03,12.2132
-3.284e-03,12.213
-3.283e-03,12.2129
-3.282e-03,12.2129
-3.281e-03,12.2131
-3.280e-03,12.2128
-3.279e-03,12.2132
-3.278e-03,12.213
-3.277e-03,12.2132
-3.276e-03,12.213
-3.275e-03,12.2133
-3.274e-03,12.213
-3.273e-03,12.2131
-3.272e-03,12.2132
-3.271e-03,12.2133
-3.270e-03,12.2132
-3.269e-03,12.2133
-3.268e-03,12.2131
-3.267e-03,12.2132
-3.266e-03,12.213
-3.265e-03,12.2129
-3.264e-03,12.2132
-3.263e-03,12.2133
-3.262e-03,12.2134
-3.261e-03,12.2131
-3.260e-03,12.2133
-3.259e-03,12.2129
-3.258e-03,12.2132
-3.257e-03,12.213
-3.256e-03,12.2131
-3.255e-03,12.213
-3.254e-03,12.213
-3.253e-03,12.2132
-3.252e-03,12.2132
-3.251e-03,12.2132
-3.250e-03,12.213
-3.249e-03,12.2132
-3.248e-03,12.2131
-3.247e-03,12.2132
-3.246e-03,12.2132
-3.245e-03,12.2133
-3.244e-03,12.2133
-3.243e-03,12.2134
-3.242e-03,12.2132
-3.241e-03,12.2132
-3.240e-03,12.2132
-3.239e-03,12.2133
-3.238e-03,12.2131
-3.237e-03,12.2133
-3.236e-03,12.2132
-3.235e-03,12.213
-3.234e-03,12.2131
-3.233e-03,12.213
-3.232e-03,12.2133
-3.231e-03,12.2129
-3.230e-03,12.213
-3.229e-03,12.213
-3.228e-03,12.213
-3.227e-03,12.213
-3.226e-03,12.213
-3.225e-03,12.2129
-3.224e-03,12.2131
-3.223e-03,12.213
-3.222e-03,12.2132
-3.221e-03,12.2132
-3.220e-03,12.2132
-3.219e-03,12.2132
-3.218e-03,12.2133
-3.217e-03,12.213
-3.216e-03,12.2133
-3.215e-03,12.2132
-3.214e-03,12.2132
-3.213e-03,12.2133
-3.212e-03,12.2132
-3.211e-03,12.2134
-3.210e-03,12.2129
-3.209e-03,12.2133
-3.208e-03,12.2132
-3.207e-03,12.2134
-3.206e-03,12.2131
-3.205e-03,12.2133
-3.204e-03,12.2131
-3.203e-03,12.2132
-3.202e-03,12.2129
-3.201e-03,12.2135
-3.200e-03,12.2131
-3.199e-03,12.2132
-3.198e-03,12.2132
-3.197e-03,12.2131
-3.196e-03,12.213
-3.195e-03,12.213
-3.194e-03,12.2131
-3.193e-03,12.2133
-3.192e-03,12.2133
-3.191e-03,12.2134
-3.190e-03,12.2132
-3.189e-03,12.2132
-3.188e-03,12.2134
-3.187e-03,12.2134
-3.186e-03,12.2134
-3.185e-03,12.2131
-3.184e-03,12.2134
-3.183e-03,12.2131
-3.182e-03,12.2132
-3.181e-03,12.213
-3.180e-03,12.2134
-3.179e-03,12.2133
-3.178e-03,12.2134
-3.177e-03,12.2132
-3.176e-03,12.2132
-3.175e-03,12.213
-3.174e-03,12.2132
-3.173e-03,12.2133
-3.172e-03,12.2131
-3.171e-03,12.213
-3.170e-03,12.2131
-3.169e-03,12.2132
-3.168e-03,12.213
-3.167e-03,12.213
-3.166e-03,12.2132
-3.165e-03,12.2132
-3.164e-03,12.213
-3.163e-03,12.2132
-3.162e-03,12.213
-3.161e-03,12.213
-3.160e-03,12.2131
-3.159e-03,12.2134
-3.158e-03,12.213
-3.157e-03,12.2132
-3.156e-03,12.2132
-3.155e-03,12.2134
-3.154e-03,12.2133
-3.153e-03,12.2134
-3.152e-03,12.2132
-3.151e-03,12.2133
-3.150e-03,12.2132
-3.149e-03,12.2132
-3.148e-03,12.2135
-3.147e-03,12.2134
-3.146e-03,12.2136
-3.145e-03,12.2134
-3.144e-03,12.2134
-3.143e-03,12.2132
-3.142e-03,12.2134
-3.141e-03,12.2131
-3.140e-03,12.2134
-3.139e-03,12.2132
-3.138e-03,12.2132
-3.137e-03,12.2131
-3.136e-03,12.2133
-3.135e-03,12.213
-3.134e-03,12.213
-3.133e-03,12.2131
-3.132e-03,12.2131
-3.131e-03,12.213
-3.130e-03,12.213
-3.129e-03,12.2131
-3.128e-03,12.2131
-3.127e-03,12.2129
-3.126e-03,12.2129
-3.125e-03,12.213
-3.124e-03,12.2129
-3.123e-03,12.2129
-3.122e-03,12.2128
-3.121e-03,12.213
-3.120e-03,12.2128
-3.119e-03,12.2131
-3.118e-03,12.213
-3.117e-03,12.2132
-3.116e-03,12.213
-3.115e-03,12.2131
-3.114e-03,12.213
-3.113e-03,12.213
-3.112e-03,12.2131
-3.111e-03,12.2132
-3.110e-03,12.2131
-3.109e-03,12.2133
-3.108e-03,12.2133
-3.107e-03,12.2131
-3.106e-03,12.2132
-3.105e-03,12.213
-3.104e-03,12.213
-3.103e-03,12.2132
-3.102e-03,12.2131
-3.101e-03,12.2132
-3.100e-03,12.2131
-3.099e-03,12.213
-3.098e-03,12.2131
-3.097e-03,12.2132
-3.096e-03,12.2133
-3.095e-03,12.2132
-3.094e-03,12.2133
-3.093e-03,12.2133
-3.092e-03,12.2133
-3.091e-03,12.2134
-3.090e-03,12.2132
-3.089e-03,12.2134
-3.088e-03,12.213
-3.087e-03,12.2135
-3.086e-03,12.2133
-3.085e-03,12.2135
-3.084e-03,12.2133
-3.083e-03,12.2134
-3.082e-03,12.2135
-3.081e-03,12.2137
-3.080e-03,12.2133
-3.079e-03,12.2132
-3.078e-03,12.2129
-3.077e-03,12.213
-3.076e-03,12.2132
-3.075e-03,12.2131
-3.074e-03,12.213
-3.073e-03,12.2132
-3.072e-03,12.2133
-3.071e-03,12.2135
-3.070e-03,12.2134
-3.069e-03,12.2134
-3.068e-03,12.2134
-3.067e-03,12.2135
-3.066e-03,12.2134
-3.065e-03,12.2132
-3.064e-03,12.2132
-3.063e-03,12.2131
-3.062e-03,12.2134
-3.061e-03,12.2134
-3.060e-03,12.2133
-3.059e-03,12.2132
-3.058e-03,12.2133
-3.057e-03,12.2132
-3.056e-03,12.213
-3.055e-03,12.2132
-3.054e-03,12.213
-3.053e-03,12.2131
-3.052e-03,12.2129
-3.051e-03,12.213
-3.050e-03,12.213
-3.049e-03,12.2131
-3.048e-03,12.2131
-3.047e-03,12.2134
-3.046e-03,12.2133
-3.045e-03,12.2135
-3.044e-03,12.2132
-3.043e-03,12.2132
-3.042e-03,12.2131
-3.041e-03,12.2133
-3.040e-03,12.2132
-3.039e-03,12.2134
-3.038e-03,12.2133
-3.037e-03,12.2133
-3.036e-03,12.2132
-3.035e-03,12.2132
-3.034e-03,12.2132
-3.033e-03,12.213
-3.032e-03,12.2131
-3.031e-03,12.2131
-3.030e-03,12.2132
-3.029e-03,12.213
-3.028e-03,12.2131
-3.027e-03,12.213
-3.026e-03,12.2132
-3.025e-03,12.213
-3.024e-03,12.2131
-3.023e-03,12.2129
-3.022e-03,12.2131
-3.021e-03,12.2129
-3.020e-03,12.2131
-3.019e-03,12.2129
-3.018e-03,12.2132
-3.017e-03,12.2133
-3.016e-03,12.2131
-3.015e-03,12.2132
-3.014e-03,12.2134
-3.013e-03,12.2131
-3.012e-03,12.213
-3.011e-03,12.2132
-3.010e-03,12.2131
-3.009e-03,12.2133
-3.008e-03,12.2129
-3.007e-03,12.2132
-3.006e-03,12.2128
-3.005e-03,12.2131
-3.004e-03,12.2129
-3.003e-03,12.2132
-3.002e-03,12.2132
-3.001e-03,12.2133
-3.000e-03,12.2133
-2.999e-03,12.2133
-2.998e-03,12.2132
-2.997e-03,12.2131
-2.996e-03,12.2132
-2.995e-03,12.213
-2.994e-03,12.2129
-2.993e-03,12.213
-2.992e-03,12.213
-2.991e-03,12.213
-2.990e-03,12.2134
-2.989e-03,12.2132
-2.988e-03,12.2131
-2.987e-03,12.213
-2.986e-03,12.2131
-2.985e-03,12.213
-2.984e-03,12.2134
-2.983e-03,12.2131
-2.982e-03,12.2132
-2.981e-03,12.2132
-2.980e-03,12.2131
-2.979e-03,12.2128
-2.978e-03,12.213
-2.977e-03,12.2132
-2.976e-03,12.2132
-2.975e-03,12.2132
-2.974e-03,12.213
-2.973e-03,12.2134
-2.972e-03,12.2132
-2.971e-03,12.2132
-2.970e-03,12.2132
-2.969e-03,12.2132
-2.968e-03,12.2131
-2.967e-03,12.2132
-2.966e-03,12.2132
-2.965e-03,12.2132
-2.964e-03,12.2129
-2.963e-03,12.2132
-2.962e-03,12.213
-2.961e-03,12.2132
-2.960e-03,12.2133
-2.959e-03,12.2132
-2.958e-03,12.2132
-2.957e-03,12.2129
-2.956e-03,12.213
-2.955e-03,12.2132
-2.954e-03,12.2131
-2.953e-03,12.213
-2.952e-03,12.213
-2.951e-03,12.213
-2.950e-03,12.2132
-2.949e-03,12.213
-2.948e-03,12.2133
-2.947e-03,12.2133
-2.946e-03,12.2133
-2.945e-03,12.2129
-2.944e-03,12.2132
-2.943e-03,12.2134
-2.942e-03,12.2132
-2.941e-03,12.2132
-2.940e-03,12.2132
-2.939e-03,12.2132
-2.938e-03,12.2132
-2.937e-03,12.2134
-2.936e-03,12.2132
-2.935e-03,12.2132
-2.934e-03,12.2132
-2.933e-03,12.2135
-2.932e-03,12.2133
-2.931e-03,12.2133
-2.930e-03,12.2135
-2.929e-03,12.2134
-2.928e-03,12.2133
-2.927e-03,12.2133
-2.926e-03,12.2131
-2.925e-03,12.2134
-2.924e-03,12.2132
-2.923e-03,12.2133
-2.922e-03,12.2131
-2.921e-03,12.2131
-2.920e-03,12.2131
-2.919e-03,12.2133
-2.918e-03,12.2132
-2.917e-03,12.2132
-2.916e-03,12.2132
-2.915e-03,12.2131
-2.914e-03,12.2131
-2.913e-03,12.2129
-2.912e-03,12.2128
-2.911e-03,12.2129
-2.910e-03,12.2128
